record_id,date,year,day_of_year,week_of_year,month,store_id,category,weekly_sales,units_sold,is_promotion,promotion_discount,store_size_factor,avg_temperature_c
4367,2023-12-18,2023,51,51,12,S05,Electronics,43309.4,1157,1,0.06,1.313,0.7
4368,2023-12-25,2023,52,52,12,S05,Electronics,40693.92,1019,1,0.15,1.313,6.3
4369,2020-01-06,2020,1,2,1,S05,Clothing,11877.65,654,0,0.0,1.313,6.0
4370,2020-01-13,2020,2,3,1,S05,Clothing,10884.25,378,0,0.0,1.313,10.1
4371,2020-01-20,2020,3,4,1,S05,Clothing,9492.21,256,1,0.08,1.313,0.2
4372,2020-01-27,2020,4,5,1,S05,Clothing,12939.31,355,0,0.0,1.313,-0.7
4373,2020-02-03,2020,5,6,2,S05,Clothing,11188.83,611,0,0.0,1.313,10.3
4374,2020-02-10,2020,6,7,2,S05,Clothing,11896.76,286,0,0.0,1.313,4.5
4375,2020-02-17,2020,7,8,2,S05,Clothing,12271.28,497,1,0.17,1.313,12.9
4376,2020-02-24,2020,8,9,2,S05,Clothing,12126.4,316,0,0.0,1.313,13.6
4377,2020-03-02,2020,9,10,3,S05,Clothing,12061.64,406,0,0.0,1.313,14.9
4378,2020-03-09,2020,10,11,3,S05,Clothing,11735.39,384,1,0.05,1.313,6.9
4379,2020-03-16,2020,11,12,3,S05,Clothing,8380.86,206,0,0.0,1.313,8.0
4380,2020-03-23,2020,12,13,3,S05,Clothing,8231.81,378,0,0.0,1.313,14.5
4381,2020-03-30,2020,13,14,3,S05,Clothing,6340.12,158,1,0.06,1.313,25.0
4382,2020-04-06,2020,14,15,4,S05,Clothing,8468.17,213,0,0.0,1.313,12.8
4383,2020-04-13,2020,15,16,4,S05,Clothing,9918.5,289,0,0.0,1.313,15.6
4384,2020-04-20,2020,16,17,4,S05,Clothing,10741.01,430,0,0.0,1.313,16.8
4385,2020-04-27,2020,17,18,4,S05,Clothing,10051.93,249,0,0.0,1.313,25.6
4386,2020-05-04,2020,18,19,5,S05,Clothing,9215.73,451,0,0.0,1.313,21.0
4387,2020-05-11,2020,19,20,5,S05,Clothing,8410.38,210,0,0.0,1.313,35.1
4388,2020-05-18,2020,20,21,5,S05,Clothing,8695.63,221,0,0.0,1.313,33.9
4389,2020-05-25,2020,21,22,5,S05,Clothing,8498.99,221,0,0.0,1.313,31.9
4390,2020-06-01,2020,22,23,6,S05,Clothing,11334.65,297,0,0.0,1.313,30.3
4391,2020-06-08,2020,23,24,6,S05,Clothing,8126.31,204,0,0.0,1.313,25.8
4392,2020-06-15,2020,24,25,6,S05,Clothing,9407.26,319,0,0.0,1.313,38.4
4393,2020-06-22,2020,25,26,6,S05,Clothing,10034.92,240,0,0.0,1.313,29.7
4394,2020-06-29,2020,26,27,6,S05,Clothing,13154.22,319,0,0.0,1.313,21.7
4395,2020-07-06,2020,27,28,7,S05,Clothing,12488.51,294,0,0.0,1.313,21.1
4396,2020-07-13,2020,28,29,7,S05,Clothing,14438.35,470,1,0.1,1.313,27.0
4397,2020-07-20,2020,29,30,7,S05,Clothing,12705.04,323,0,0.0,1.313,27.0
4398,2020-07-27,2020,30,31,7,S05,Clothing,12918.19,358,0,0.0,1.313,21.6
4399,2020-08-03,2020,31,32,8,S05,Clothing,15019.15,545,0,0.0,1.313,25.6
4400,2020-08-10,2020,32,33,8,S05,Clothing,12001.12,344,1,0.13,1.313,28.6
4401,2020-08-17,2020,33,34,8,S05,Clothing,14191.68,579,0,0.0,1.313,25.1
4402,2020-08-24,2020,34,35,8,S05,Clothing,13428.14,648,1,0.16,1.313,23.6
4403,2020-08-31,2020,35,36,8,S05,Clothing,15541.81,424,0,0.0,1.313,21.6
4404,2020-09-07,2020,36,37,9,S05,Clothing,9478.25,452,0,0.0,1.313,21.1
4405,2020-09-14,2020,37,38,9,S05,Clothing,9141.92,446,1,0.06,1.313,23.5
4406,2020-09-21,2020,38,39,9,S05,Clothing,9674.46,337,0,0.0,1.313,13.0
4407,2020-09-28,2020,39,40,9,S05,Clothing,9691.26,222,0,0.0,1.313,19.5
4408,2020-10-05,2020,40,41,10,S05,Clothing,10210.99,281,0,0.0,1.313,15.6
4409,2020-10-12,2020,41,42,10,S05,Clothing,13179.62,464,0,0.0,1.313,12.9
4410,2020-10-19,2020,42,43,10,S05,Clothing,9784.38,280,0,0.0,1.313,12.2
4411,2020-10-26,2020,43,44,10,S05,Clothing,11242.56,333,1,0.06,1.313,14.8
4412,2020-11-02,2020,44,45,11,S05,Clothing,12522.99,316,0,0.0,1.313,14.3
4413,2020-11-09,2020,45,46,11,S05,Clothing,10722.08,331,0,0.0,1.313,7.9
4414,2020-11-16,2020,46,47,11,S05,Clothing,15883.55,354,1,0.17,1.313,5.5
4415,2020-11-23,2020,47,48,11,S05,Clothing,15206.89,595,1,0.16,1.313,3.3
4416,2020-11-30,2020,48,49,11,S05,Clothing,15867.51,562,1,0.07,1.313,4.8
4417,2020-12-07,2020,49,50,12,S05,Clothing,14987.1,490,1,0.21,1.313,8.4
4418,2020-12-14,2020,50,51,12,S05,Clothing,15441.36,357,1,0.09,1.313,4.1
4419,2020-12-21,2020,51,52,12,S05,Clothing,13539.94,320,1,0.21,1.313,-0.7
4420,2020-12-28,2020,52,53,12,S05,Clothing,17153.99,423,1,0.24,1.313,-0.3
4421,2021-01-04,2021,1,1,1,S05,Clothing,11594.02,628,0,0.0,1.313,7.6
4422,2021-01-11,2021,2,2,1,S05,Clothing,10905.07,479,0,0.0,1.313,2.5
4423,2021-01-18,2021,3,3,1,S05,Clothing,10604.86,282,0,0.0,1.313,-1.2
4424,2021-01-25,2021,4,4,1,S05,Clothing,10310.72,307,0,0.0,1.313,4.4
4425,2021-02-01,2021,5,5,2,S05,Clothing,12119.59,281,0,0.0,1.313,4.0
4426,2021-02-08,2021,6,6,2,S05,Clothing,10414.25,329,0,0.0,1.313,5.9
4427,2021-02-15,2021,7,7,2,S05,Clothing,13389.65,592,0,0.0,1.313,10.4
4428,2021-02-22,2021,8,8,2,S05,Clothing,13790.25,385,0,0.0,1.313,11.1
4429,2021-03-01,2021,9,9,3,S05,Clothing,12222.16,605,0,0.0,1.313,10.8
4430,2021-03-08,2021,10,10,3,S05,Clothing,9863.4,264,0,0.0,1.313,12.4
4431,2021-03-15,2021,11,11,3,S05,Clothing,11542.9,301,0,0.0,1.313,14.3
4432,2021-03-22,2021,12,12,3,S05,Clothing,11661.04,346,0,0.0,1.313,17.7
4433,2021-03-29,2021,13,13,3,S05,Clothing,13172.48,465,0,0.0,1.313,21.4
4434,2021-04-05,2021,14,14,4,S05,Clothing,13784.53,672,0,0.0,1.313,31.6
4435,2021-04-12,2021,15,15,4,S05,Clothing,14718.03,786,1,0.08,1.313,21.6
4436,2021-04-19,2021,16,16,4,S05,Clothing,16204.03,458,0,0.0,1.313,13.2
4437,2021-04-26,2021,17,17,4,S05,Clothing,14388.1,711,0,0.0,1.313,21.1
4438,2021-05-03,2021,18,18,5,S05,Clothing,14133.78,473,0,0.0,1.313,22.5
4439,2021-05-10,2021,19,19,5,S05,Clothing,14951.9,484,0,0.0,1.313,30.1
4440,2021-05-17,2021,20,20,5,S05,Clothing,16946.02,427,0,0.0,1.313,28.5
4441,2021-05-24,2021,21,21,5,S05,Clothing,16265.65,666,0,0.0,1.313,22.1
4442,2021-05-31,2021,22,22,5,S05,Clothing,15133.87,533,0,0.0,1.313,24.3
4443,2021-06-07,2021,23,23,6,S05,Clothing,13331.26,331,0,0.0,1.313,25.6
4444,2021-06-14,2021,24,24,6,S05,Clothing,14939.84,632,0,0.0,1.313,22.6
4445,2021-06-21,2021,25,25,6,S05,Clothing,13452.06,495,0,0.0,1.313,35.7
4446,2021-06-28,2021,26,26,6,S05,Clothing,12923.85,290,0,0.0,1.313,25.9
4447,2021-07-05,2021,27,27,7,S05,Clothing,16091.79,556,0,0.0,1.313,27.9
4448,2021-07-12,2021,28,28,7,S05,Clothing,15312.47,610,0,0.0,1.313,25.9
4449,2021-07-19,2021,29,29,7,S05,Clothing,15208.51,363,0,0.0,1.313,27.7
4450,2021-07-26,2021,30,30,7,S05,Clothing,15075.52,374,0,0.0,1.313,16.8
4451,2021-08-02,2021,31,31,8,S05,Clothing,16904.31,424,1,0.15,1.313,22.1
4452,2021-08-09,2021,32,32,8,S05,Clothing,15046.64,498,0,0.0,1.313,16.3
4453,2021-08-16,2021,33,33,8,S05,Clothing,15681.77,421,1,0.24,1.313,35.8
4454,2021-08-23,2021,34,34,8,S05,Clothing,15861.83,531,0,0.0,1.313,26.5
4455,2021-08-30,2021,35,35,8,S05,Clothing,14257.71,570,0,0.0,1.313,14.9
4456,2021-09-06,2021,36,36,9,S05,Clothing,11337.12,479,0,0.0,1.313,16.2
4457,2021-09-13,2021,37,37,9,S05,Clothing,13423.45,358,0,0.0,1.313,27.8
4458,2021-09-20,2021,38,38,9,S05,Clothing,12740.98,530,0,0.0,1.313,9.8
4459,2021-09-27,2021,39,39,9,S05,Clothing,11614.53,428,0,0.0,1.313,23.9
4460,2021-10-04,2021,40,40,10,S05,Clothing,14158.53,377,0,0.0,1.313,14.0
4461,2021-10-11,2021,41,41,10,S05,Clothing,12591.87,537,0,0.0,1.313,7.5
4462,2021-10-18,2021,42,42,10,S05,Clothing,11702.45,313,0,0.0,1.313,16.6
4463,2021-10-25,2021,43,43,10,S05,Clothing,12713.18,308,0,0.0,1.313,10.2
4464,2021-11-01,2021,44,44,11,S05,Clothing,10731.53,385,1,0.13,1.313,10.8
4465,2021-11-08,2021,45,45,11,S05,Clothing,10742.25,357,1,0.06,1.313,8.0
4466,2021-11-15,2021,46,46,11,S05,Clothing,15315.67,421,1,0.14,1.313,8.5
4467,2021-11-22,2021,47,47,11,S05,Clothing,13370.84,563,1,0.23,1.313,5.1
4468,2021-11-29,2021,48,48,11,S05,Clothing,15919.2,423,1,0.14,1.313,4.1
4469,2021-12-06,2021,49,49,12,S05,Clothing,15966.91,385,1,0.07,1.313,-3.3
4470,2021-12-13,2021,50,50,12,S05,Clothing,14398.92,766,1,0.11,1.313,7.3
4471,2021-12-20,2021,51,51,12,S05,Clothing,16334.99,399,1,0.1,1.313,2.9
4472,2021-12-27,2021,52,52,12,S05,Clothing,15956.33,526,1,0.12,1.313,-7.0
4473,2022-01-03,2022,1,1,1,S05,Clothing,12407.81,558,0,0.0,1.313,4.2
4474,2022-01-10,2022,2,2,1,S05,Clothing,12218.04,293,0,0.0,1.313,11.6
4475,2022-01-17,2022,3,3,1,S05,Clothing,12906.02,440,1,0.2,1.313,1.9
4476,2022-01-24,2022,4,4,1,S05,Clothing,10599.82,432,1,0.22,1.313,8.1
4477,2022-01-31,2022,5,5,1,S05,Clothing,12207.9,477,1,0.25,1.313,6.4
4478,2022-02-07,2022,6,6,2,S05,Clothing,13693.66,307,0,0.0,1.313,-2.0
4479,2022-02-14,2022,7,7,2,S05,Clothing,10723.6,303,0,0.0,1.313,-2.7
4480,2022-02-21,2022,8,8,2,S05,Clothing,13379.96,699,0,0.0,1.313,9.9
4481,2022-02-28,2022,9,9,2,S05,Clothing,11784.83,454,1,0.15,1.313,10.6
4482,2022-03-07,2022,10,10,3,S05,Clothing,13588.95,544,1,0.08,1.313,12.6
4483,2022-03-14,2022,11,11,3,S05,Clothing,13854.45,651,0,0.0,1.313,8.4
4484,2022-03-21,2022,12,12,3,S05,Clothing,13339.16,359,0,0.0,1.313,20.2
4485,2022-03-28,2022,13,13,3,S05,Clothing,12157.77,272,0,0.0,1.313,18.7
4486,2022-04-04,2022,14,14,4,S05,Clothing,15263.99,341,0,0.0,1.313,13.4
4487,2022-04-11,2022,15,15,4,S05,Clothing,15448.7,760,0,0.0,1.313,15.9
4488,2022-04-18,2022,16,16,4,S05,Clothing,14072.99,687,0,0.0,1.313,22.9
4489,2022-04-25,2022,17,17,4,S05,Clothing,13609.59,582,1,0.18,1.313,19.7
4490,2022-05-02,2022,18,18,5,S05,Clothing,15224.92,416,0,0.0,1.313,22.1
4491,2022-05-09,2022,19,19,5,S05,Clothing,16086.79,644,0,0.0,1.313,19.5
4492,2022-05-16,2022,20,20,5,S05,Clothing,15838.25,382,0,0.0,1.313,31.5
4493,2022-05-23,2022,21,21,5,S05,Clothing,16686.67,491,0,0.0,1.313,18.6
4494,2022-05-30,2022,22,22,5,S05,Clothing,15482.51,550,1,0.08,1.313,25.9
4495,2022-06-06,2022,23,23,6,S05,Clothing,15844.8,362,1,0.07,1.313,13.6
4496,2022-06-13,2022,24,24,6,S05,Clothing,15995.78,542,0,0.0,1.313,20.8
4497,2022-06-20,2022,25,25,6,S05,Clothing,14984.72,347,0,0.0,1.313,29.5
4498,2022-06-27,2022,26,26,6,S05,Clothing,15521.45,374,1,0.18,1.313,35.2
4499,2022-07-04,2022,27,27,7,S05,Clothing,15753.5,542,0,0.0,1.313,26.3
4500,2022-07-11,2022,28,28,7,S05,Clothing,16644.71,476,0,0.0,1.313,27.8
4501,2022-07-18,2022,29,29,7,S05,Clothing,16831.17,833,0,0.0,1.313,32.8
4502,2022-07-25,2022,30,30,7,S05,Clothing,15961.14,513,1,0.17,1.313,21.0
4503,2022-08-01,2022,31,31,8,S05,Clothing,14613.75,496,0,0.0,1.313,27.7
4504,2022-08-08,2022,32,32,8,S05,Clothing,15370.5,355,0,0.0,1.313,28.5
4505,2022-08-15,2022,33,33,8,S05,Clothing,14446.46,499,0,0.0,1.313,23.6
4506,2022-08-22,2022,34,34,8,S05,Clothing,18117.26,764,0,0.0,1.313,19.9
4507,2022-08-29,2022,35,35,8,S05,Clothing,15847.32,585,0,0.0,1.313,19.4
4508,2022-09-05,2022,36,36,9,S05,Clothing,11802.05,276,0,0.0,1.313,15.4
4509,2022-09-12,2022,37,37,9,S05,Clothing,14155.12,628,0,0.0,1.313,12.5
4510,2022-09-19,2022,38,38,9,S05,Clothing,12753.46,594,1,0.18,1.313,10.6
4511,2022-09-26,2022,39,39,9,S05,Clothing,13129.98,679,0,0.0,1.313,4.3
4512,2022-10-03,2022,40,40,10,S05,Clothing,11344.92,304,1,0.23,1.313,9.5
4513,2022-10-10,2022,41,41,10,S05,Clothing,12124.69,526,0,0.0,1.313,12.2
4514,2022-10-17,2022,42,42,10,S05,Clothing,13261.96,305,0,0.0,1.313,17.5
4515,2022-10-24,2022,43,43,10,S05,Clothing,12521.14,510,0,0.0,1.313,12.1
4516,2022-10-31,2022,44,44,10,S05,Clothing,13612.57,439,0,0.0,1.313,11.8
4517,2022-11-07,2022,45,45,11,S05,Clothing,12836.11,627,0,0.0,1.313,10.2
4518,2022-11-14,2022,46,46,11,S05,Clothing,16723.35,385,1,0.05,1.313,11.4
4519,2022-11-21,2022,47,47,11,S05,Clothing,17835.37,558,1,0.12,1.313,4.6
4520,2022-11-28,2022,48,48,11,S05,Clothing,19058.55,466,1,0.09,1.313,10.1
4521,2022-12-05,2022,49,49,12,S05,Clothing,15143.45,775,1,0.09,1.313,2.9
4522,2022-12-12,2022,50,50,12,S05,Clothing,14888.87,372,1,0.17,1.313,8.3
4523,2022-12-19,2022,51,51,12,S05,Clothing,14816.05,392,1,0.12,1.313,0.1
4524,2022-12-26,2022,52,52,12,S05,Clothing,18201.59,554,1,0.13,1.313,4.5
4525,2023-01-02,2023,1,1,1,S05,Clothing,11658.24,367,0,0.0,1.313,-9.9
4526,2023-01-09,2023,2,2,1,S05,Clothing,11393.29,261,0,0.0,1.313,-0.1
4527,2023-01-16,2023,3,3,1,S05,Clothing,12173.91,557,0,0.0,1.313,4.6
4528,2023-01-23,2023,4,4,1,S05,Clothing,11867.28,576,0,0.0,1.313,6.1
4529,2023-01-30,2023,5,5,1,S05,Clothing,12283.87,326,0,0.0,1.313,12.7
4530,2023-02-06,2023,6,6,2,S05,Clothing,12843.32,307,0,0.0,1.313,1.4
4531,2023-02-13,2023,7,7,2,S05,Clothing,15376.78,734,0,0.0,1.313,7.7
4532,2023-02-20,2023,8,8,2,S05,Clothing,11797.62,368,0,0.0,1.313,7.0
4533,2023-02-27,2023,9,9,2,S05,Clothing,10492.63,236,0,0.0,1.313,1.6
4534,2023-03-06,2023,10,10,3,S05,Clothing,12128.76,449,0,0.0,1.313,13.7
4535,2023-03-13,2023,11,11,3,S05,Clothing,14733.41,437,0,0.0,1.313,10.8
4536,2023-03-20,2023,12,12,3,S05,Clothing,13229.16,333,0,0.0,1.313,9.7
4537,2023-03-27,2023,13,13,3,S05,Clothing,13081.05,295,0,0.0,1.313,12.9
4538,2023-04-03,2023,14,14,4,S05,Clothing,16325.76,609,0,0.0,1.313,9.5
4539,2023-04-10,2023,15,15,4,S05,Clothing,15329.39,350,1,0.23,1.313,10.5
4540,2023-04-17,2023,16,16,4,S05,Clothing,16334.94,895,0,0.0,1.313,12.6
4541,2023-04-24,2023,17,17,4,S05,Clothing,16199.58,646,0,0.0,1.313,32.1
4542,2023-05-01,2023,18,18,5,S05,Clothing,14087.39,620,0,0.0,1.313,22.0
4543,2023-05-08,2023,19,19,5,S05,Clothing,15023.61,357,0,0.0,1.313,6.1
4544,2023-05-15,2023,20,20,5,S05,Clothing,15747.52,820,0,0.0,1.313,29.8
4545,2023-05-22,2023,21,21,5,S05,Clothing,16611.24,614,0,0.0,1.313,25.2
4546,2023-05-29,2023,22,22,5,S05,Clothing,16517.0,569,0,0.0,1.313,24.8
4547,2023-06-05,2023,23,23,6,S05,Clothing,15565.39,602,0,0.0,1.313,28.2
4548,2023-06-12,2023,24,24,6,S05,Clothing,18659.24,799,0,0.0,1.313,19.3
4549,2023-06-19,2023,25,25,6,S05,Clothing,14893.73,340,0,0.0,1.313,33.0
4550,2023-06-26,2023,26,26,6,S05,Clothing,15880.15,766,0,0.0,1.313,26.8
4551,2023-07-03,2023,27,27,7,S05,Clothing,16295.14,431,0,0.0,1.313,27.9
4552,2023-07-10,2023,28,28,7,S05,Clothing,16085.03,388,1,0.24,1.313,30.7
4553,2023-07-17,2023,29,29,7,S05,Clothing,16310.97,367,0,0.0,1.313,28.7
4554,2023-07-24,2023,30,30,7,S05,Clothing,16353.07,642,0,0.0,1.313,22.6
4555,2023-07-31,2023,31,31,7,S05,Clothing,14483.25,445,1,0.14,1.313,31.1
4556,2023-08-07,2023,32,32,8,S05,Clothing,15302.44,716,1,0.06,1.313,26.4
4557,2023-08-14,2023,33,33,8,S05,Clothing,16933.29,442,0,0.0,1.313,16.6
4558,2023-08-21,2023,34,34,8,S05,Clothing,16987.72,702,0,0.0,1.313,19.1
4559,2023-08-28,2023,35,35,8,S05,Clothing,17128.78,420,0,0.0,1.313,23.1
4560,2023-09-04,2023,36,36,9,S05,Clothing,11989.22,437,1,0.14,1.313,25.4
4561,2023-09-11,2023,37,37,9,S05,Clothing,12149.97,501,0,0.0,1.313,20.4
4562,2023-09-18,2023,38,38,9,S05,Clothing,14683.57,365,0,0.0,1.313,25.7
4563,2023-09-25,2023,39,39,9,S05,Clothing,12147.5,355,0,0.0,1.313,21.8
4564,2023-10-02,2023,40,40,10,S05,Clothing,12605.0,337,1,0.17,1.313,12.5
4565,2023-10-09,2023,41,41,10,S05,Clothing,11407.45,310,1,0.24,1.313,8.0
4566,2023-10-16,2023,42,42,10,S05,Clothing,12534.79,286,0,0.0,1.313,11.4
4567,2023-10-23,2023,43,43,10,S05,Clothing,12326.44,644,0,0.0,1.313,7.7
4568,2023-10-30,2023,44,44,10,S05,Clothing,12936.93,337,0,0.0,1.313,7.2
4569,2023-11-06,2023,45,45,11,S05,Clothing,13041.59,545,0,0.0,1.313,3.0
4570,2023-11-13,2023,46,46,11,S05,Clothing,16275.61,662,1,0.16,1.313,6.4
4571,2023-11-20,2023,47,47,11,S05,Clothing,17919.81,417,1,0.22,1.313,6.4
4572,2023-11-27,2023,48,48,11,S05,Clothing,17799.76,398,1,0.16,1.313,5.5
4573,2023-12-04,2023,49,49,12,S05,Clothing,17465.73,609,1,0.09,1.313,-3.7
4574,2023-12-11,2023,50,50,12,S05,Clothing,16189.62,388,1,0.12,1.313,1.3
4575,2023-12-18,2023,51,51,12,S05,Clothing,16650.29,857,1,0.07,1.313,-1.6
4576,2023-12-25,2023,52,52,12,S05,Clothing,19091.39,556,1,0.1,1.313,-9.9
4577,2020-01-06,2020,1,2,1,S05,Groceries,32053.94,1028,0,0.0,1.313,2.6
4578,2020-01-13,2020,2,3,1,S05,Groceries,28267.76,1095,1,0.07,1.313,-2.1
4579,2020-01-20,2020,3,4,1,S05,Groceries,30186.55,1537,0,0.0,1.313,0.2
4580,2020-01-27,2020,4,5,1,S05,Groceries,29622.96,899,0,0.0,1.313,-0.7
4581,2020-02-03,2020,5,6,2,S05,Groceries,30194.57,1313,1,0.22,1.313,4.0
4582,2020-02-10,2020,6,7,2,S05,Groceries,30033.27,757,0,0.0,1.313,3.0
4583,2020-02-17,2020,7,8,2,S05,Groceries,28742.3,1376,0,0.0,1.313,-0.6
4584,2020-02-24,2020,8,9,2,S05,Groceries,32576.37,966,0,0.0,1.313,2.6
4585,2020-03-02,2020,9,10,3,S05,Groceries,29648.12,666,0,0.0,1.313,14.8
4586,2020-03-09,2020,10,11,3,S05,Groceries,28078.74,1055,0,0.0,1.313,3.7
4587,2020-03-16,2020,11,12,3,S05,Groceries,18860.42,428,0,0.0,1.313,15.1
4588,2020-03-23,2020,12,13,3,S05,Groceries,16439.78,419,0,0.0,1.313,23.9
4589,2020-03-30,2020,13,14,3,S05,Groceries,21194.99,670,0,0.0,1.313,11.5
4590,2020-04-06,2020,14,15,4,S05,Groceries,22579.58,518,0,0.0,1.313,15.4
4591,2020-04-13,2020,15,16,4,S05,Groceries,18619.98,519,0,0.0,1.313,7.4
4592,2020-04-20,2020,16,17,4,S05,Groceries,16954.54,420,0,0.0,1.313,16.8
4593,2020-04-27,2020,17,18,4,S05,Groceries,18177.8,672,0,0.0,1.313,19.6
4594,2020-05-04,2020,18,19,5,S05,Groceries,19630.76,459,0,0.0,1.313,14.5
4595,2020-05-11,2020,19,20,5,S05,Groceries,17282.49,550,0,0.0,1.313,27.1
4596,2020-05-18,2020,20,21,5,S05,Groceries,21168.94,612,0,0.0,1.313,37.5
4597,2020-05-25,2020,21,22,5,S05,Groceries,21059.8,873,0,0.0,1.313,23.4
4598,2020-06-01,2020,22,23,6,S05,Groceries,16751.02,387,0,0.0,1.313,29.2
4599,2020-06-08,2020,23,24,6,S05,Groceries,15702.53,731,1,0.05,1.313,29.3
4600,2020-06-15,2020,24,25,6,S05,Groceries,14817.87,489,0,0.0,1.313,23.5
4601,2020-06-22,2020,25,26,6,S05,Groceries,20265.44,912,0,0.0,1.313,36.5
4602,2020-06-29,2020,26,27,6,S05,Groceries,25203.5,1087,0,0.0,1.313,35.4
4603,2020-07-06,2020,27,28,7,S05,Groceries,30354.34,719,0,0.0,1.313,25.6
4604,2020-07-13,2020,28,29,7,S05,Groceries,27888.09,1267,0,0.0,1.313,27.0
4605,2020-07-20,2020,29,30,7,S05,Groceries,25437.25,955,0,0.0,1.313,23.6
4606,2020-07-27,2020,30,31,7,S05,Groceries,26700.05,720,0,0.0,1.313,31.0
4607,2020-08-03,2020,31,32,8,S05,Groceries,26774.16,1281,0,0.0,1.313,32.8
4608,2020-08-10,2020,32,33,8,S05,Groceries,26668.93,1112,0,0.0,1.313,26.7
4609,2020-08-17,2020,33,34,8,S05,Groceries,25035.52,619,0,0.0,1.313,24.3
4610,2020-08-24,2020,34,35,8,S05,Groceries,25262.51,1389,0,0.0,1.313,20.3
4611,2020-08-31,2020,35,36,8,S05,Groceries,25794.69,837,0,0.0,1.313,18.2
4612,2020-09-07,2020,36,37,9,S05,Groceries,26427.95,714,0,0.0,1.313,23.2
4613,2020-09-14,2020,37,38,9,S05,Groceries,26181.96,875,0,0.0,1.313,25.1
4614,2020-09-21,2020,38,39,9,S05,Groceries,25372.36,800,0,0.0,1.313,20.0
4615,2020-09-28,2020,39,40,9,S05,Groceries,28512.63,1146,0,0.0,1.313,3.8
4616,2020-10-05,2020,40,41,10,S05,Groceries,31461.62,869,0,0.0,1.313,16.4
4617,2020-10-12,2020,41,42,10,S05,Groceries,30265.79,790,0,0.0,1.313,7.7
4618,2020-10-19,2020,42,43,10,S05,Groceries,31769.44,735,0,0.0,1.313,14.1
4619,2020-10-26,2020,43,44,10,S05,Groceries,27409.96,1139,0,0.0,1.313,4.2
4620,2020-11-02,2020,44,45,11,S05,Groceries,26920.61,1414,0,0.0,1.313,17.5
4621,2020-11-09,2020,45,46,11,S05,Groceries,30067.47,670,0,0.0,1.313,10.1
4622,2020-11-16,2020,46,47,11,S05,Groceries,29567.83,1371,1,0.16,1.313,9.3
4623,2020-11-23,2020,47,48,11,S05,Groceries,34516.79,1293,1,0.21,1.313,6.2
4624,2020-11-30,2020,48,49,11,S05,Groceries,29062.71,809,1,0.22,1.313,2.4
4625,2020-12-07,2020,49,50,12,S05,Groceries,31065.18,1431,1,0.16,1.313,-0.3
4626,2020-12-14,2020,50,51,12,S05,Groceries,27518.72,1460,1,0.21,1.313,0.9
4627,2020-12-21,2020,51,52,12,S05,Groceries,30784.46,1606,1,0.23,1.313,-3.0
4628,2020-12-28,2020,52,53,12,S05,Groceries,29292.66,936,1,0.18,1.313,6.9
4629,2021-01-04,2021,1,1,1,S05,Groceries,32381.56,883,0,0.0,1.313,1.9
4630,2021-01-11,2021,2,2,1,S05,Groceries,30989.82,818,0,0.0,1.313,0.6
4631,2021-01-18,2021,3,3,1,S05,Groceries,29425.98,691,1,0.14,1.313,-0.2
4632,2021-01-25,2021,4,4,1,S05,Groceries,33126.64,1216,1,0.14,1.313,9.2
4633,2021-02-01,2021,5,5,2,S05,Groceries,34371.5,1586,0,0.0,1.313,0.5
4634,2021-02-08,2021,6,6,2,S05,Groceries,30925.74,1111,0,0.0,1.313,1.6
4635,2021-02-15,2021,7,7,2,S05,Groceries,31368.96,754,0,0.0,1.313,1.1
4636,2021-02-22,2021,8,8,2,S05,Groceries,33246.89,1770,0,0.0,1.313,3.5
4637,2021-03-01,2021,9,9,3,S05,Groceries,30531.11,976,0,0.0,1.313,11.5
4638,2021-03-08,2021,10,10,3,S05,Groceries,27511.03,1489,0,0.0,1.313,16.4
4639,2021-03-15,2021,11,11,3,S05,Groceries,29217.78,1527,0,0.0,1.313,14.6
4640,2021-03-22,2021,12,12,3,S05,Groceries,30752.98,898,0,0.0,1.313,8.0
4641,2021-03-29,2021,13,13,3,S05,Groceries,31306.56,1306,0,0.0,1.313,5.3
4642,2021-04-05,2021,14,14,4,S05,Groceries,30612.42,686,0,0.0,1.313,16.8
4643,2021-04-12,2021,15,15,4,S05,Groceries,31517.81,1198,0,0.0,1.313,18.9
4644,2021-04-19,2021,16,16,4,S05,Groceries,29213.96,978,0,0.0,1.313,13.9
4645,2021-04-26,2021,17,17,4,S05,Groceries,30000.32,1016,0,0.0,1.313,19.6
4646,2021-05-03,2021,18,18,5,S05,Groceries,30669.14,744,0,0.0,1.313,22.8
4647,2021-05-10,2021,19,19,5,S05,Groceries,35269.67,1131,0,0.0,1.313,26.9
4648,2021-05-17,2021,20,20,5,S05,Groceries,33380.59,998,0,0.0,1.313,18.7
4649,2021-05-24,2021,21,21,5,S05,Groceries,30970.58,801,0,0.0,1.313,28.6
4650,2021-05-31,2021,22,22,5,S05,Groceries,31536.26,1628,0,0.0,1.313,21.5
4651,2021-06-07,2021,23,23,6,S05,Groceries,27798.92,712,1,0.08,1.313,24.4
4652,2021-06-14,2021,24,24,6,S05,Groceries,28565.72,1091,0,0.0,1.313,26.0
4653,2021-06-21,2021,25,25,6,S05,Groceries,36754.01,1200,0,0.0,1.313,31.9
4654,2021-06-28,2021,26,26,6,S05,Groceries,31684.95,1184,0,0.0,1.313,25.7
4655,2021-07-05,2021,27,27,7,S05,Groceries,29061.51,876,0,0.0,1.313,34.0
